card-id,cardRarity,cardUrl,discordCachedUrl,GroupMember,GroupName,Theme,version
AENNBET,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/aespa/AENNBET.png,https://media.discordapp.net/attachments/1275225745370775674/1275808905771094076/card-image.jpg?ex=66c73d22&is=66c5eba2&hm=6506791876616e0e5a310c836a207b59982773e73ce7d570ef7824aa8c153988&,Ningning,aespa,Better Things,1
SNKYGEN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SHINee/SNKYGEN.png,https://media.discordapp.net/attachments/1275225745370775674/1275627881942224938/card-image.jpg?ex=66c6948b&is=66c5430b&hm=3bc4c2e4f005367eb32722824497704b3849c5ca3ee570be4d8570e093d367eb&,Key,SHINee,Good Evening,1
AODSOTY,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODSOTY.png,https://media.discordapp.net/attachments/1275225745370775674/1275483378287644672/card-image.jpg?ex=66c60df6&is=66c4bc76&hm=a5502908e0bf8cb08f7f48a5cb490a93d17b199406430b4d7d6885e26c463f62&,TAEYEON,Soloist,Angel or Devil?,1
SODOMAR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SODOMAR.png,https://media.discordapp.net/attachments/1255320246017851493/1275822364495708193/card-image.jpg?ex=66c749ab&is=66c5f82b&hm=631714a512d2ce5daae4a5a26543903d23b54dd34d8a82bb154b66ad8dbf2aa5&,D.O.,Soloist,Mars,1
XIYCDST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/xikers/XIYCDST.png,https://media.discordapp.net/attachments/1275220609869021195/1275806180123476019/card-image.jpg?ex=66c73a98&is=66c5e918&hm=a21b8d8a9a5427a323a7c5c2b1cb872a64a153388e17bd36f1007f11aa78a56f&,Yechan,xikers,We Don't Stop,1
NFHWORL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/N.Flying/NFHWORL.png,https://media.discordapp.net/attachments/1255320246017851493/1275832264105660517/card-image.jpg?ex=66c752e3&is=66c60163&hm=1564d0b2dedc9be6b81ed448e9f0897562d6aa6ea8cc663a0bdae81869c2dbcc&,Hweseung,N.Flying,Oh really.,1
SOWDIHY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOWDIHY.png,https://media.discordapp.net/attachments/1275225745370775674/1275746405880823810/card-image.jpg?ex=66c702ed&is=66c5b16d&hm=2ed13366ac05b849c9e01e60384cf5659f96b221350d74fd497387e42552a2d3&,WOODZ,Soloist,I Hate You,1
LOHJFLP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOONA/LOHJFLP.png,https://media.discordapp.net/attachments/1255320259070791690/1275721978715705416/card-image.jpg?ex=66c6ec2d&is=66c59aad&hm=b05a9fa9f9d96f3c0eb7a8df1e29d6cc398e00075b803ff4454b200fbbbefdbf&,Heejin,LOONA,Flip That,1
TWHJPLT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TWS/TWHJPLT.png,https://media.discordapp.net/attachments/1255320233795911730/1275802812940554321/card-image.jpg?ex=66c73775&is=66c5e5f5&hm=a53657da7186a8a879723e18f4f9a4434b2ef5648e8420bf050576c0daa64a67&,Hanjin,TWS,plot twist,1
D6DWWTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/DAY6/D6DWWTS.png,https://media.discordapp.net/attachments/1275220609869021195/1275733218091466782/card-image.jpg?ex=66c6f6a5&is=66c5a525&hm=2ab8a2b16609b5218ef9db80379d814e44e983c105251f6dd691f7c3b37451d8&,Dowoon,DAY6,Welcome to the Show,1
NFJHORL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/N.Flying/NFJHORL.png,https://media.discordapp.net/attachments/1275225745370775674/1275797723102314506/card-image.jpg?ex=66c732b8&is=66c5e138&hm=7bae1b462c0b13b9ce3d2e06a0fc981385e337a91a8b2b0e9ced2ac25fb6bf75&,Jaehyun,N.Flying,Oh really.,1
BVYSBVN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BADVILLAIN/BVYSBVN.png,https://media.discordapp.net/attachments/1255320233795911730/1275772253321297990/card-image.jpg?ex=66c71aff&is=66c5c97f&hm=6517006bdde7b896365650bdd2aad33e22c4ed3f185edd234df0aac939c0c82e&,Yunseo,BADVILLAIN,BADVILLAIN,1
AZJHESN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ATEEZ/AZJHESN.png,https://media.discordapp.net/attachments/1275220609869021195/1275818689559527486/card-image.jpg?ex=66c7463f&is=66c5f4bf&hm=837b63ef20d82fda5902fe28fa7616757f8ab6462d9fb91537eee96309fc6034&,Jongho,ATEEZ,Eternal Sunshine,1
ZBGVFTP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ZEROBASEONE/ZBGVFTP.png,https://media.discordapp.net/attachments/1275225745370775674/1275792789837320252/card-image.jpg?ex=66c72e20&is=66c5dca0&hm=9b9ad5382a69991f47e4ebf504f52b7387aa84f615a12c0e752c77e352f41ebb&,Gyuvin,ZEROBASEONE,Feel the POP,1
SOYVLOP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOYVLOP.png,https://media.discordapp.net/attachments/1275225745370775674/1275826169102733342/card-image.jpg?ex=66c74d36&is=66c5fbb6&hm=a0cdf0b3901ed8ae45541a844e8effe4b6d75e75278678c310da00b21afa8c71&,Yves,Soloist,LOOP,1
PKDSNDY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PURPLE+KISS/PKDSNDY.png,https://media.discordapp.net/attachments/1255320220449374228/1275800636210020443/card-image.jpg?ex=66c7356e&is=66c5e3ee&hm=a90e798b05e6e5369c4feabfb11516c6bcf011ebb4bd6511a6761d1a2fa19724&,Dosie,PURPLE KISS,Nerdy,1
N1JNBTM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+127/N1JNBTM.png,https://media.discordapp.net/attachments/1275225745370775674/1275756424340832257/card-image.jpg?ex=66c70c41&is=66c5bac1&hm=be086af96ba4f1b34bcef140ecf9fa4645c5a71149757855ca8ab404577e7c75&,Johnny,NCT 127,Be There For Me,1
XGJAWWY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/XG/XGJAWWY.png,https://media.discordapp.net/attachments/1275220609869021195/1275822180336271431/card-image.jpg?ex=66c7497f&is=66c5f7ff&hm=e3ca1631a99dcfde672889de0b9153d7aa66872cd3b28f78a249e7ccda43c726&,Juria,XG,WINTER WITHOUT YOU,1
MMWHMMM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/MAMAMOO/MMWHMMM.png,https://media.discordapp.net/attachments/1255320246017851493/1275814684615770195/card-image.jpg?ex=66c74284&is=66c5f104&hm=0947a67293e5b86de9c37bd02b9aecc4faa2e598b03ac4cad02900efc85b1e9d&,Wheein,MAMAMOO,mumumumuch,1
BVEMBVN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BADVILLAIN/BVEMBVN.png,https://media.discordapp.net/attachments/1275225745370775674/1275812562390356009/card-image.jpg?ex=66c7408a&is=66c5ef0a&hm=17a6cc4b65456a5879a15f134dfa6a0febf8d7880405f4a7b5ae7fa8bdbfd0ee&,Emma,BADVILLAIN,BADVILLAIN,1
NDJNHFT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+DREAM/NDJNHFT.png,https://media.discordapp.net/attachments/1275225745370775674/1275804887526936607/card-image.jpg?ex=66c73964&is=66c5e7e4&hm=86ebc0ff0c0fc17e9e977431a7bf760faeef5df20f61d2c3d21deff79d45c85a&,Jeno,NCT DREAM,Hello Future,1
SOJNCMN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOJNCMN.png,https://media.discordapp.net/attachments/1255320259070791690/1275714270545444935/card-image.jpg?ex=66c6e4ff&is=66c5937f&hm=71ef260bc76a6c192d6825e9f1a7988f03cfde9adaafc981f0955d7c6549592c&,JINI,Soloist,C'mon,1
TPLWDGN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TEMPEST/TPLWDGN.png,https://media.discordapp.net/attachments/1275225745370775674/1275779776799572048/card-image.jpg?ex=66c72201&is=66c5d081&hm=54c58bdfe949a8483827671c7f4fa2eeefcb91648d4e47b98e5d38b9c87429de&,Lew,TEMPEST,Dragon,1
GCJBDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCJBDDR.png,https://media.discordapp.net/attachments/1255320220449374228/1275827119670169681/card-image.jpg?ex=66c74e19&is=66c5fc99&hm=8612572ea3386f28e34d12ca0cc84d5d273c6bf4ab773ff8c66d24f8e2088e2b&,Jibeom,Golden Child,DDARA,1
TXHKCKI,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TXT/TXHKCKI.png,https://media.discordapp.net/attachments/1275225745370775674/1275828837607014621/card-image.jpg?ex=66c74fb2&is=66c5fe32&hm=7c2a0470e88d261fe8cedb0a54b0bbf8c9c29509d5ae3cb886be8a1dd514fe3a&,Huening Kai,TXT,CHIKAI,1
EVKTBDL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EVNNE/EVKTBDL.png,https://media.discordapp.net/attachments/1275220609869021195/1275801279528042496/card-image.jpg?ex=66c73608&is=66c5e488&hm=4dca3ec8c09596d9e4a0af44507f9fefc5c6a6a9d6eea25babc42dda0d7a5add&,Keita,EVNNE,Badder Love,1
JOJKVNS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/JO1/JOJKVNS.png,https://media.discordapp.net/attachments/1272269842371842170/1275831294873309226/card-image.jpg?ex=66c751fc&is=66c6007c&hm=4afb8a98198729d23013a21eeb9c48d9582e3580ad1b5397e3b716e72640cf8a&,Junki,JO1,Venus,1
PEYTDSY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PENTAGON/PEYTDSY.png,https://media.discordapp.net/attachments/1275225745370775674/1275819604098420737/card-image.jpg?ex=66c74719&is=66c5f599&hm=b3ccfae72c7eb18aca9dca25c911b580fb0ac79bd2e400931ac4fd2871d10853&,Yuto,PENTAGON,Daisy,1
LZBSOBL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOVELYZ/LZBSUNF.png,https://media.discordapp.net/attachments/1275225745370775674/1275820177279160482/card-image.jpg?ex=66c747a1&is=66c5f621&hm=fd94e51d382a0d8987d3b6a745e7e1d79836c6506be382d464e1186e03ba210e&,Babysoul,Lovelyz,Obliviate,1
IZYRPOR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IZ*ONE/IZYRPOR.png,https://media.discordapp.net/attachments/1275225745370775674/1275790918485672081/card-image.jpg?ex=66c72c62&is=66c5dae2&hm=be08fbdf8f68fd239f0e5ec40fa0a0bf6b1b75e29b37e5cbc89a862466ecaf2d&,Yuri,IZ*ONE,PANORAMA,1
OPYDMBN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONE+PACT/OPYDMBN.png,https://media.discordapp.net/attachments/1275225745370775674/1275830233572048927/card-image.jpg?ex=66c750ff&is=66c5ff7f&hm=5e59e9106457f3a886181f8be5485f57ecff52a2231db8d1d4b01e13a804c3bb&,Yedam,ONE PACT,Must Be Nice,1
CLCWSHT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/CLASS%3Ay/CLCWSHT.png,https://media.discordapp.net/attachments/1275225745370775674/1275807394009710744/card-image.jpg?ex=66c73bba&is=66c5ea3a&hm=cdb1b11a8012f1b001323eb7c699cb7780ae460b3749924ea1a1592e10604891&,Chaewon,CLASS:y,SHUT DOWN,1
WEJIVRM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weeekly/WEJIVRM.png,https://media.discordapp.net/attachments/1275225745370775674/1275738082179813426/card-image.jpg?ex=66c6fb2c&is=66c5a9ac&hm=24f5099a3c67ed47ea05b333ab6fd96d843d3636274b25ee1509d321f5aec5b9&,Jihan,Weeekly,VROOM VROOM,1
GCJCDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCJCDDR.png,https://media.discordapp.net/attachments/1275225745370775674/1275765737171980288/card-image.jpg?ex=66c714ee&is=66c5c36e&hm=24dc0300bc9e139e9e7f62e92d21797cc53ee5996473b7cc7d124261599c00e2&,Joochan,Golden Child,DDARA,1
IVWYHYA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IVE/IVWYHYA.png,https://media.discordapp.net/attachments/1275225745370775674/1275833056409686036/card-image.jpg?ex=66c753a0&is=66c60220&hm=d1c7b00ae813da09b834a567a8878f0e7442ac8b9b01fd2e1475c7494f01198a&,Wonyoung,IVE,HEYA,1
TAEYEON,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/TAEYEON.png,https://media.discordapp.net/attachments/1255320666022875247/1275412330791964755/card-image.jpg?ex=66c5cbcb&is=66c47a4b&hm=1b177f41e815937172f1e49be715b265d4a669a2b6950e851f5247323a9bcb65&,TAEYEON,Soloist,To. X,1
RZESGAG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/RIIZE/RZESGAG.png,https://media.discordapp.net/attachments/1275225745370775674/1275823347724193867/card-image.jpg?ex=66c74a95&is=66c5f915&hm=b4317ab308fa9d453b1ff2dd21df15eaa5ef874ea2ad7c7921e79b9cb77196ca&,Eunseok,RIIZE,Get a Guitar,1
RPDHCQT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Rocket+Punch/RPDHCQT.png,https://media.discordapp.net/attachments/1255320246017851493/1275713940961103954/card-image.jpg?ex=66c6e4b1&is=66c59331&hm=52eedc3bf6da02bb5940375e92e4eaba32306867733fd0ef3f33d9c106a4afd1&,Dahyun,Rocket Punch,CHIQUITA,1
RPSHCQT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Rocket+Punch/RPSHCQT.png,https://media.discordapp.net/attachments/1275225745370775674/1275823694505312316/card-image.jpg?ex=66c74ae8&is=66c5f968&hm=08fe7512248932cc4d6f8ba62e9eeab3c3d9d249e045651f184185c300dad4e0&,Sohee,Rocket Punch,CHIQUITA,1
DCDMBCS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Dreamcatcher/DCDMBCS.png,https://media.discordapp.net/attachments/1275225745370775674/1275828496492531816/card-image.jpg?ex=66c74f61&is=66c5fde1&hm=2ffb957ebc1d193161318611c6f75638e545529e7de8de0e99d70fb3fb62f75f&,Dami,Dreamcatcher,BEcause,1
SOKYDST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOKYDST.png,https://media.discordapp.net/attachments/1275220609869021195/1275816403290816522/card-image.jpg?ex=66c7441e&is=66c5f29e&hm=bb5fdd2a7e0e58e9bebae9b8746d36021215b88d4c21036bb29d037abc7281f3&,KIM YO HAN,Soloist,DESSERT,1
KDDNASN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/KINGDOM/KDDNASN.png,https://media.discordapp.net/attachments/1255320496984297583/1275825068080889887/card-image.jpg?ex=66c74c2f&is=66c5faaf&hm=83bda50b84c458265d41c0f4b84d58807408547c239cd39eb3c58705025f78c4&,Dann,KINGDOM,Ascension,1
WASRBSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WOOAH/WASRBSH.png,https://media.discordapp.net/attachments/1275225745370775674/1275811931541733450/card-image.jpg?ex=66c73ff3&is=66c5ee73&hm=f7f4036d0d7f1fa9ba9b11aeed71513d3e0ced7da1ec4e7d6962df77e036a898&,Sora,WOOAH,BLUSH,1
EPAMHTL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EPEX/EPAMHTL.png,https://media.discordapp.net/attachments/1255531443636011040/1275812090598396004/card-image.jpg?ex=66c74019&is=66c5ee99&hm=eeab61a1bff445ebcc15c92bee76229f385aa3ab8c64e9f1ed1de9dfec63472c&,A-Min,EPEX,Hymn to Love,1
SOKESBT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOKESBT.png,https://media.discordapp.net/attachments/1275225745370775674/1275814542622064651/card-image.jpg?ex=66c74262&is=66c5f0e2&hm=78dcdcea9779facd3fd6776ab5623473b5caf125c490df8b5eae01f763df3f65&,KWON EUNBI,Soloist,SABOTAGE,1
OWKHSTH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONEWE/OWKHSTH.png,https://media.discordapp.net/attachments/1255320496984297583/1275799293365719111/card-image.jpg?ex=66c7342e&is=66c5e2ae&hm=367f3d7bdd08c652297720e615fee392d1ae103cb2a2a4fec7fad5507c5e4b0e&,Kanghyun,ONEWE,Still Here,1
LOVVFLP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOONA/LOVVFLP.png,https://media.discordapp.net/attachments/1275225745370775674/1275790344067485739/card-image.jpg?ex=66c72bd9&is=66c5da59&hm=b6c232a7489528ac358c0d466f0e05406fd0de316ad6995bc3b7eb4a8cd5a835&,Vivi,LOONA,Flip That,1
TPHRDGN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TEMPEST/TPHRDGN.png,https://media.discordapp.net/attachments/1275225745370775674/1275743895023783967/card-image.jpg?ex=66c70096&is=66c5af16&hm=cfd9917f6b6793670fc1bcae8ac5408a043fda3ea49b9941c37a1b3533ebb971&,Hwarang,TEMPEST,Dragon,1
KPBHSTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Kep1er/KPBHSTS.png,https://media.discordapp.net/attachments/1275220609869021195/1275821277940154432/card-image.jpg?ex=66c748a8&is=66c5f728&hm=3f54bd990add3c3392ad0f48358d1a813d4a5e5f852bc6dc00bb21ddaed6dfbe&,Bahiyyih,Kep1er,Shooting Star,1
SVWWIMA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SEVENTEEN/SVWWIMA.png,https://media.discordapp.net/attachments/1275225745370775674/1275809996336267307/card-image.jpg?ex=66c73e26&is=66c5eca6&hm=f6f976b4e3a4498d08c7433e411499fd3f1a5cc9092fca79963dfe1c61cd7aa9&,Wonwoo,SEVENTEEN,Ima,1
BADHHNM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/B.A.P/BADHHNM.png,https://media.discordapp.net/attachments/1255320246017851493/1275823264677105775/card-image.jpg?ex=66c74a81&is=66c5f901&hm=85058109d10cd3e1bf012411c99d9a689d8e81851a91dbc2962bb37e8ab46607&,Daehyun,B.A.P,HONEYMOON,1
SOMJMVS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOMJMVS.png,https://media.discordapp.net/attachments/1275225745370775674/1275686184164524124/card-image.jpg?ex=66c6cad7&is=66c57957&hm=8794c8d8878b05d71e480df66b99d52096826e26cf512f11eb3532a6b7d97d69&,MIJOO,Soloist,Movie Star,1
ZBMTFTP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ZEROBASEONE/ZBMTFTP.png,https://media.discordapp.net/attachments/1255320233795911730/1275772249390977034/card-image.jpg?ex=66c71afe&is=66c5c97e&hm=a7af0a00d8342ca7b2a25f34fd92eaa180ce0579ba55c87dd411ceceddca0db7&,Matthew,ZEROBASEONE,Feel the POP,1
APCRDLM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Apink/APCRDLM.png,https://media.discordapp.net/attachments/1275220609869021195/1275704523310235728/card-image.jpg?ex=66c6dbeb&is=66c58a6b&hm=19608834ea746e7720779c0c77b138f5856b3cf23c3882a0119ebbbda66a9958&,Chorong,APINK,Dilemma,1
MMHWMMM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/MAMAMOO/MMHWMMM.png,https://media.discordapp.net/attachments/1275220609869021195/1275792747143626762/card-image.jpg?ex=66c72e16&is=66c5dc96&hm=5d168347e76f2b5814010428dfa4a31aa039f16f0041499efad744f39df22e13&,Hwasa,MAMAMOO,mumumumuch,1
SOJNYME,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOJNYME.png,https://media.discordapp.net/attachments/1275225745370775674/1275794405713903636/card-image.jpg?ex=66c72fa1&is=66c5de21&hm=ba191572e034436e538a9f50b7a982af27d9953afa9efd6732e2113964929761&,JENNIE,Soloist,You & Me,1
N1HCBTM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+127/N1HCBTM.png,https://media.discordapp.net/attachments/1275225745370775674/1275746448021000263/card-image.jpg?ex=66c702f7&is=66c5b177&hm=fbdb420b8cb7b7b0fe11ee0b1a0d45a6de889fc4e9ba700b420b7f05602a68e2&,Haechan,NCT 127,Be There For Me,1
BSRMBTR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BTS/BSRMBTR.png,https://media.discordapp.net/attachments/1275225745370775674/1275827449749311548/card-image.jpg?ex=66c74e67&is=66c5fce7&hm=7e8fc517a529909456a3b6a0ea4e7263d5ad278ec414efc9fb1cb662556249dd&,RM,BTS,Butter,1
XIHTDST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/xikers/XIHTDST.png,https://media.discordapp.net/attachments/1255320654576750643/1275695611446034453/card-image.jpg?ex=66c6d39f&is=66c5821f&hm=c62385c062a4ca7fd5f7ab9b23bdca45d02b1872e79c1b653b6ae610d4be1ee1&,Hunter,xikers,We Don't Stop,1
SOLCHRS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOLCHRS.png,https://media.discordapp.net/attachments/1255320496984297583/1275801701508714587/card-image.jpg?ex=66c7366c&is=66c5e4ec&hm=ee1a7840d57069b31f9a1b7dd860a4328dff12286b01cf45cecc00a0e4071903&,LEE CHAE YEON,Soloist,HUSH RUSH,1
SOKAPCH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOKAPCH.png,https://media.discordapp.net/attachments/1275225745370775674/1275822213005836370/card-image.jpg?ex=66c74987&is=66c5f807&hm=0e0f832cdbd5cc504db04d072096286d236de36c989b9b27feb69ff10c938544&,KAI,Soloist,Peaches,1
ATKLVRT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ARTMS/ATKLVRT.png,https://media.discordapp.net/attachments/1275220609869021195/1275798503968473160/card-image.jpg?ex=66c73372&is=66c5e1f2&hm=c894c0345579468094f735292b1307246535484829bc1175b8d2efe930fe8db8&,Kim Lip,ARTMS,Virtual Angel,1
TBKVROA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/THE+BOYZ/TBKVROA.png,https://media.discordapp.net/attachments/1255320246017851493/1275738810105335935/card-image.jpg?ex=66c6fbda&is=66c5aa5a&hm=4afb769c0908dda470b1f44cddb7b8df8d21f61f24d733c37dc71cae9e3a975b&,Kevin,THE BOYZ,ROAR,1
VNSBWIS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/VICTON/VNSBWIS.png,https://media.discordapp.net/attachments/1275225745370775674/1275704228924620821/card-image.jpg?ex=66c6dba5&is=66c58a25&hm=9c46546fa241cdbb4b772bceb0790e594d8d5aac6fc40773a435b0e977c811fc&,Subin,VICTON,What I Said,1
SCSMCIT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/STAYC/SCSMCIT.png,https://media.discordapp.net/attachments/1272269915432161493/1275464836628742147/card-image.jpg?ex=66c5fcb2&is=66c4ab32&hm=c7472a62aa4f44568955cfd500e34bd0737d0a626fbf00aca852c8197d1abe23&,Sumin,STAYC,Cheeky Ice Thang,1
GCTGDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCTGDDR.png,https://media.discordapp.net/attachments/1255320654576750643/1275733106220863531/card-image.jpg?ex=66c6f68a&is=66c5a50a&hm=823707950782ff5d2ceda351aafacc593623704b7868978cfa2fe7a6e9279e81&,Tag,Golden Child,DDARA,1
ITCYRGO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ITZY/ITCYRGO.png,https://media.discordapp.net/attachments/1255320233795911730/1275750565871227001/card-image.jpg?ex=66c706cd&is=66c5b54d&hm=2d8175183a8d4753a898f2628ff7aae92e6a521be817ca71ae12f1799b8e42a8&,Chaeryeong,ITZY,Ringo,1
LZJIOBL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOVELYZ/LZJIUNF.png,https://media.discordapp.net/attachments/1275225745370775674/1275823631917781118/card-image.jpg?ex=66c74ad9&is=66c5f959&hm=4994c4703c83386f341b1604d078db2cfeb503edc2615b1752b890adb558466c&,Jiae,Lovelyz,Obliviate,1
NJMJSPN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NewJeans/NJMJSPN.png,https://media.discordapp.net/attachments/1255320246017851493/1275824647719485561/card-image.jpg?ex=66c74bcb&is=66c5fa4b&hm=9c043b2e8f8d0d367ec4509380d2918408046d64e9c1127a4c915bf6292cdf2e&,Minji,NewJeans,Supernatural,1
BLHRGMJ,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Billlie/BLHRGMJ.png,https://media.discordapp.net/attachments/1255320233795911730/1275830556969533461/card-image.jpg?ex=66c7514c&is=66c5ffcc&hm=c6ce20732ef2811701d42a70f4ee4626b4bcae3f3b243ca90e12030b816bc5ba&,Haram,Billlie,GingaMingaYo (the strange world) -Japanese ver.-,1
VNSSWIS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/VICTON/VNSSWIS.png,https://media.discordapp.net/attachments/1255320233795911730/1275802923896672287/card-image.jpg?ex=66c73790&is=66c5e610&hm=4d244692d87f94577b7c2a10c845f375d80bc2f8583bea9aa6e320afe31966bb&,Seungsik,VICTON,What I Said,1
BSJNBTR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BTS/BSJNBTR.png,https://media.discordapp.net/attachments/1275220609869021195/1275829521521840267/card-image.jpg?ex=66c75055&is=66c5fed5&hm=a681670032a8368f900358bb3c50c3738f9e1ed3f9bf328009b03671051c707a&,Jin,BTS,Butter,1
GCYDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCYDDR.png,https://media.discordapp.net/attachments/1275220609869021195/1275832310977270001/card-image.jpg?ex=66c752ee&is=66c6016e&hm=0a7fb24d86b1c0239ec6eadc95f60dcfa21ad380cb3b53ebd8caa0097b4342b7&,Y,Golden Child,DDARA,1
CXBJWAV,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/CIX/CXBJWAV.png,https://media.discordapp.net/attachments/1255320654576750643/1275778820959637616/card-image.jpg?ex=66c7211d&is=66c5cf9d&hm=876f12944f3bf0422adcbaca9caf7a37504c690a012b6570d4224ca020b242fe&,Bae Jinyoung,CIX,WAVE,1
PKJENDY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PURPLE+KISS/PKJENDY.png,https://media.discordapp.net/attachments/1275225745370775674/1275816898583461959/card-image.jpg?ex=66c74494&is=66c5f314&hm=042cb1b91daa8ab65319f80fe41d6e09dda16197bf113fa6920457a9178127bf&,Jieun,PURPLE KISS,Nerdy,1
DCSABCS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Dreamcatcher/DCSABCS.png,https://media.discordapp.net/attachments/1275225745370775674/1275731276606865492/card-image.jpg?ex=66c6f4d6&is=66c5a356&hm=a972e48149ad5e0d30b7ee10c2a96323fe92f7eb7a4eddfef56a47839cea2337&,SuA,Dreamcatcher,BEcause,1
GCSMDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCSMDDR.png,https://media.discordapp.net/attachments/1275220609869021195/1275797909052325985/card-image.jpg?ex=66c732e4&is=66c5e164&hm=89faf09687ce6e8002071ae45c48eb05cbfa22d2f22b98abb65de16f7a986b89&,Seungmin,Golden Child,DDARA,1
